Cell ID, Nucelus x, Nucleus y, Nucelus Area, Cell Area, Center of area x, Center of area y
593, 1034, 1029, 4, 4, 1034, 1029
594, 1051, 1013, 3, 3, 1051, 1013
595, 1038, 1032, 2, 2, 1038, 1032
596, 996, 1053, 3, 3, 996, 1053
597, 1007, 1029, 4, 4, 1007, 1029
598, 1031, 1058, 1, 1, 1031, 1058
599, 1042, 1052, 2, 2, 1042, 1052
600, 1020, 1006, 3, 10, 1023, 1049
601, 1050, 1028, 4, 4, 1050, 1028
602, 1018, 1056, 2, 2, 1018, 1056
603, 1008, 1049, 1, 3, 1008, 1050
604, 1052, 1033, 2, 3, 1047, 1020
605, 1017, 1056, 1, 1, 1017, 1056
606, 1006, 1057, 3, 3, 1006, 1057
607, 1037, 999, 1, 1, 1037, 999
608, 1024, 1040, 2, 2, 1024, 1040
609, 1009, 1026, 3, 3, 1009, 1026
610, 1019, 1021, 1, 6, 1019, 1045
611, 1033, 1030, 1, 1, 1033, 1030
612, 1025, 1012, 2, 5, 1038, 1023
613, 1041, 993, 2, 2, 1041, 993
614, 1017, 1043, 3, 3, 1017, 1043
615, 1017, 1026, 2, 2, 1017, 1026
616, 1022, 1002, 4, 4, 1022, 1002
617, 1043, 1002, 2, 2, 1043, 1002
618, 1050, 1051, 4, 4, 1050, 1051
619, 1002, 1012, 1, 1, 1002, 1012
620, 1031, 1042, 2, 2, 1031, 1042
621, 1047, 1047, 1, 1, 1047, 1047
622, 1058, 1041, 2, 2, 1058, 1041
623, 1018, 1017, 4, 7, 1024, 1023
624, 1029, 993, 2, 2, 1029, 993
625, 1024, 1013, 2, 2, 1024, 1013
626, 1055, 1005, 1, 1, 1055, 1005
627, 1046, 1016, 2, 2, 1046, 1016
628, 998, 1023, 1, 1, 998, 1023
629, 1024, 1008, 1, 1, 1024, 1008
630, 1045, 993, 3, 3, 1045, 993
631, 1010, 1070, 2, 2, 1010, 1070
632, 1012, 1069, 2, 2, 1012, 1069
633, 1027, 1050, 3, 3, 1027, 1050
634, 1020, 1071, 5, 5, 1020, 1071
635, 1005, 1067, 1, 7, 1008, 1042
636, 1044, 1003, 3, 3, 1044, 1003
637, 1031, 1060, 1, 1, 1031, 1060
638, 1033, 1008, 3, 3, 1033, 1008
639, 1057, 1024, 2, 2, 1057, 1024
640, 991, 1018, 3, 4, 993, 1019
641, 1000, 1045, 2, 2, 1000, 1045
642, 998, 1048, 3, 3, 998, 1048
643, 1057, 1027, 3, 6, 1039, 1015
644, 1000, 1040, 3, 3, 1000, 1040
645, 1038, 1003, 3, 3, 1038, 1003
646, 1018, 1066, 1, 1, 1018, 1066
647, 1015, 1036, 3, 10, 992, 1013
648, 1057, 1014, 3, 3, 1057, 1014
649, 1019, 1062, 3, 3, 1019, 1062
650, 1021, 1024, 3, 3, 1021, 1024
651, 997, 1058, 2, 2, 997, 1058
652, 1031, 1019, 4, 4, 1031, 1019
653, 991, 1027, 1, 1, 991, 1027
654, 1034, 997, 2, 2, 1034, 997
655, 996, 1022, 4, 4, 996, 1022
656, 1010, 1054, 2, 7, 1001, 1060
657, 1016, 997, 3, 3, 1016, 997
658, 1000, 1055, 2, 2, 1000, 1055
659, 1033, 1053, 3, 3, 1033, 1053
660, 995, 1010, 2, 2, 995, 1010
661, 1063, 1018, 3, 3, 1063, 1018
662, 1027, 1024, 2, 3, 1032, 1016
663, 1012, 1005, 3, 5, 1012, 1000
664, 1017, 989, 3, 6, 1003, 995
665, 1060, 1044, 2, 2, 1060, 1044
666, 1022, 1062, 2, 2, 1022, 1062
667, 997, 1032, 3, 3, 997, 1032
668, 1001, 1003, 2, 2, 1001, 1003
669, 1012, 1025, 3, 3, 1012, 1025
670, 1039, 997, 1, 1, 1039, 997
671, 1010, 1004, 3, 3, 1010, 1004
672, 1046, 994, 2, 2, 1046, 994
673, 1054, 1027, 2, 2, 1054, 1027
674, 1038, 1036, 4, 4, 1038, 1036
675, 1003, 1055, 4, 6, 1013, 1043
676, 1034, 1001, 3, 3, 1034, 1001
677, 1045, 1011, 2, 2, 1045, 1011
678, 1044, 998, 3, 3, 1044, 998
679, 1031, 1037, 3, 3, 1031, 1037
680, 1030, 1059, 2, 2, 1030, 1059
681, 999, 1044, 1, 2, 1005, 1026
682, 1065, 1036, 3, 3, 1065, 1036
683, 1026, 994, 1, 1, 1026, 994
684, 1035, 1059, 3, 5, 1034, 1060
685, 1022, 1067, 1, 6, 1009, 1009
686, 1023, 1065, 3, 3, 1023, 1065
687, 1025, 1064, 3, 5, 1034, 1059
688, 1052, 1055, 2, 2, 1052, 1055
689, 1002, 1049, 3, 4, 1004, 1053
690, 999, 1003, 1, 1, 999, 1003
691, 1021, 1038, 3, 3, 1021, 1038
692, 1027, 986, 3, 3, 1027, 986
693, 1036, 1044, 2, 4, 1015, 1033
694, 1038, 1006, 1, 1, 1038, 1006
695, 1034, 1006, 2, 2, 1034, 1006
696, 1045, 1046, 2, 2, 1045, 1046
697, 1021, 994, 3, 3, 1021, 994
698, 1054, 1023, 3, 3, 1054, 1023
699, 1023, 1022, 1, 1, 1023, 1022
700, 995, 1017, 3, 3, 995, 1017
701, 1046, 1048, 3, 3, 1046, 1048
702, 1029, 1050, 2, 4, 1038, 1050
703, 1006, 1009, 4, 4, 1006, 1009
704, 1037, 1012, 4, 7, 1046, 1024
705, 1035, 1020, 4, 6, 1031, 1031
706, 1036, 1021, 2, 7, 1053, 1033
707, 1017, 1051, 3, 3, 1017, 1051
708, 1020, 1021, 2, 2, 1020, 1021
709, 1030, 1004, 3, 7, 1027, 995
710, 1036, 1034, 5, 5, 1036, 1034
711, 1050, 1021, 2, 2, 1050, 1021
712, 1014, 1027, 2, 2, 1014, 1027
713, 1049, 1015, 1, 1, 1049, 1015
714, 1042, 986, 1, 5, 1041, 1013
715, 1018, 1028, 3, 3, 1018, 1028
716, 1035, 1043, 3, 3, 1035, 1043
717, 1041, 1004, 1, 1, 1041, 1004
718, 1025, 1019, 1, 1, 1025, 1019
719, 1000, 1057, 3, 3, 1000, 1057
720, 1032, 1017, 3, 3, 1032, 1017
721, 996, 1025, 1, 1, 996, 1025
722, 1046, 1023, 1, 1, 1046, 1023
723, 1036, 1024, 3, 3, 1036, 1024
724, 1062, 1021, 4, 4, 1062, 1021
725, 1032, 994, 3, 3, 1032, 994
726, 1033, 1015, 2, 2, 1033, 1015
727, 1014, 1006, 1, 1, 1014, 1006
728, 1015, 1004, 2, 6, 1024, 1016
729, 1020, 1013, 2, 8, 1026, 1052
730, 1026, 1001, 3, 5, 1027, 1022
731, 1020, 986, 2, 2, 1020, 986
732, 1033, 1040, 2, 7, 1048, 1020
733, 1021, 999, 2, 2, 1021, 999
734, 1033, 1003, 2, 2, 1033, 1003
735, 1025, 1057, 2, 2, 1025, 1057
736, 1010, 1044, 2, 2, 1010, 1044
737, 1058, 1007, 4, 6, 1048, 1002
738, 1049, 1023, 3, 3, 1049, 1023
739, 1034, 1016, 2, 5, 1038, 1037
740, 1039, 1050, 1, 1, 1039, 1050
741, 1035, 1063, 2, 2, 1035, 1063
742, 1000, 995, 3, 3, 1000, 995
743, 1017, 1025, 2, 4, 1019, 1020
744, 1041, 1019, 2, 6, 1016, 1014
745, 1019, 1058, 3, 5, 1013, 1048
746, 1053, 1033, 3, 3, 1053, 1033
747, 1055, 1033, 1, 1, 1055, 1033
748, 1030, 1057, 1, 1, 1030, 1057
749, 1003, 1015, 2, 2, 1003, 1015
750, 1048, 1049, 1, 1, 1048, 1049
751, 1055, 1003, 3, 5, 1056, 1006
752, 998, 1025, 3, 11, 1008, 1030
753, 1025, 1007, 4, 4, 1025, 1007
754, 1012, 1070, 4, 4, 1012, 1070
755, 1005, 1066, 3, 5, 1025, 1054
756, 1031, 1062, 4, 4, 1031, 1062
757, 1058, 1024, 2, 5, 1031, 1038
758, 1020, 1064, 5, 5, 1020, 1064
759, 993, 1026, 1, 1, 993, 1026
760, 1041, 999, 3, 3, 1041, 999
761, 1026, 995, 2, 2, 1026, 995
762, 992, 1017, 1, 1, 992, 1017
763, 1053, 1057, 3, 3, 1053, 1057
764, 1037, 1045, 2, 4, 1046, 1039
765, 1025, 1020, 1, 6, 1050, 1033
766, 1029, 1049, 3, 3, 1029, 1049
767, 1037, 986, 2, 2, 1037, 986
768, 1005, 1042, 1, 1, 1005, 1042
769, 1014, 1028, 2, 2, 1014, 1028
770, 1043, 985, 1, 10, 1058, 1027
771, 1043, 986, 2, 2, 1043, 986
772, 1017, 1005, 2, 2, 1017, 1005
773, 1035, 1005, 1, 1, 1035, 1005
774, 1055, 1031, 2, 2, 1055, 1031
775, 1050, 1048, 4, 4, 1050, 1048
776, 1038, 1010, 3, 3, 1038, 1010
777, 1040, 985, 3, 3, 1040, 985
778, 1007, 1040, 3, 3, 1007, 1040
779, 1044, 984, 1, 5, 1032, 993
780, 1046, 985, 2, 2, 1046, 985
